customer_id,name,register_date,loyalty_member,customer_category,preferred_branch,preferred_city,visits_last_year,avg_spend,estimated_total_spend,loyalty_points,last_visit,satisfaction_score,nps_score,survey_comment,acquisition_channel,accepts_promotions
CLI-01284,Roberto Hernández,2024-07-02,False,Ocasional,Cancún,Cancún,2,144.22,288.44,0.0,2025-11-17,5,8,Personal muy atento y profesional,Recomendación,False
CLI-01285,Alejandro López,2025-11-06,False,Regular,Ciudad de México Centro,Ciudad de México,3,161.41,484.23,0.0,2025-11-05,2,2,La calidad no fue la esperada,Recomendación,True
CLI-01286,Mónica Díaz,2025-10-21,False,Regular,Cancún,Cancún,5,258.32,1291.6,0.0,2025-11-12,4,10,Comida fresca y bien preparada,Publicidad,False
CLI-01287,Patricia Cruz,2024-06-09,False,Regular,León,León,4,173.08,692.32,0.0,2026-01-25,5,10,El mole es espectacular,Redes Sociales,True
CLI-01288,Eduardo Rivera,2025-08-11,True,Frecuente,Ciudad de México Sur,Ciudad de México,5,280.56,1402.8,140.0,2025-12-06,4,10,El servicio fue muy rápido y amable,Ubicación,True
CLI-01289,Juan Pérez,2025-08-05,True,VIP,Puebla,Puebla,21,178.22,3742.62,374.0,2025-11-30,5,10,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-01290,Ricardo Morales,2024-11-04,True,VIP,Monterrey,Monterrey,17,215.94,3670.98,367.0,2026-01-13,4,7,"Siempre regreso, nunca decepciona",Publicidad,False
CLI-01291,Verónica Pérez,2025-04-13,True,Frecuente,Puebla,Puebla,11,330.87,3639.57,363.0,2025-12-11,3,7,"Ni bueno ni malo, regular",Redes Sociales,False
CLI-01292,Ricardo Sánchez,2025-06-16,True,Frecuente,Tijuana,Tijuana,7,299.41,2095.87,209.0,2026-01-03,3,6,"Servicio normal, sin quejas",Redes Sociales,True
CLI-01293,Verónica Martínez,2025-08-28,False,Frecuente,Ciudad de México Centro,Ciudad de México,8,331.89,2655.12,0.0,2025-12-05,1,3,El lugar estaba muy ruidoso,Recomendación,True
CLI-01294,Claudia Reyes,2025-08-16,False,Regular,Cancún,Cancún,3,160.09,480.27,0.0,2025-12-13,4,8,El mole es espectacular,Google,False
CLI-01295,Alejandro Ortiz,2024-06-14,False,Frecuente,Ciudad de México Centro,Ciudad de México,9,205.15,1846.35,0.0,2025-11-15,4,10,Recomiendo ampliamente este lugar,Publicidad,False
CLI-01296,Roberto Morales,2024-02-02,False,Frecuente,Querétaro,Querétaro,10,241.77,2417.7,0.0,2025-12-26,3,7,Lugar promedio para comer,Recomendación,True
CLI-01297,Gabriela Cruz,2025-06-22,False,Frecuente,Guadalajara,Guadalajara,10,246.91,2469.1,0.0,2025-12-05,3,7,Lugar promedio para comer,Recomendación,True
CLI-01298,Roberto García,2024-09-13,False,Frecuente,Monterrey,Monterrey,8,195.23,1561.84,0.0,2025-12-09,4,10,El mole es espectacular,Redes Sociales,True
CLI-01299,Roberto González,2025-01-04,True,VIP,Mérida,Mérida,18,381.02,6858.36,685.0,2026-01-21,3,6,Cumple con lo básico,Ubicación,True
CLI-01300,Claudia Pérez,2025-06-04,True,VIP,Ciudad de México Sur,Ciudad de México,15,269.74,4046.1,404.0,2025-11-09,1,2,No había disponibilidad de algunos platillos,Redes Sociales,True
CLI-01301,Luis Rodríguez,2025-11-29,False,Frecuente,Ciudad de México Centro,Ciudad de México,10,292.15,2921.5,0.0,2025-12-10,4,9,Precios justos y porciones generosas,Recomendación,True
CLI-01302,Eduardo González,2025-04-27,True,VIP,Puebla,Puebla,13,258.06,3354.78,335.0,2025-11-25,4,9,"Siempre regreso, nunca decepciona",Redes Sociales,False
CLI-01303,Verónica Rivera,2024-11-07,True,Frecuente,Guadalajara,Guadalajara,11,137.25,1509.75,150.0,2025-12-07,4,7,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-01304,María Rodríguez,2025-10-23,True,VIP,Ciudad de México Centro,Ciudad de México,23,242.32,5573.36,557.0,2026-01-24,5,8,El servicio fue muy rápido y amable,Redes Sociales,False
CLI-01305,Luis Rivera,2024-04-30,False,Ocasional,Ciudad de México Sur,Ciudad de México,2,126.69,253.38,0.0,2025-11-28,2,5,La música estaba muy alta,Publicidad,True
CLI-01306,Ricardo Flores,2024-02-03,False,Frecuente,Ciudad de México Sur,Ciudad de México,9,328.04,2952.36,0.0,2025-12-22,4,8,El servicio fue muy rápido y amable,Google,False
CLI-01307,Alejandro Ramírez,2024-09-08,False,Regular,Ciudad de México Sur,Ciudad de México,5,307.4,1537.0,0.0,2025-12-05,5,10,Precios justos y porciones generosas,Recomendación,False
CLI-01308,Eduardo Díaz,2024-05-15,False,Regular,Ciudad de México Centro,Ciudad de México,5,170.62,853.1,0.0,2025-12-10,3,6,Cumple con lo básico,Recomendación,False
CLI-01309,Ricardo Ortiz,2025-08-19,False,Ocasional,León,León,1,199.36,199.36,0.0,2025-12-15,4,10,"Siempre regreso, nunca decepciona",Ubicación,True
CLI-01310,Diana Rivera,2025-07-18,True,Frecuente,León,León,7,325.49,2278.43,227.0,2025-11-03,4,8,Precios justos y porciones generosas,Redes Sociales,False
CLI-01311,María Hernández,2025-03-16,False,Frecuente,Guadalajara,Guadalajara,8,252.59,2020.72,0.0,2026-01-29,3,6,Cumple con lo básico,Ubicación,True
CLI-01312,Mónica Sánchez,2025-10-26,False,Regular,Cancún,Cancún,3,231.38,694.14,0.0,2025-12-30,4,7,Los tacos al pastor son los mejores de la ciudad,Publicidad,True
CLI-01313,Miguel Martínez,2024-08-24,False,Ocasional,Cancún,Cancún,1,348.95,348.95,0.0,2025-12-23,4,10,Precios justos y porciones generosas,Recomendación,False
CLI-01314,Miguel Ortiz,2024-08-08,False,Regular,Ciudad de México Sur,Ciudad de México,5,374.01,1870.05,0.0,2025-12-19,5,8,Personal muy atento y profesional,Recomendación,True
CLI-01315,Gabriela Torres,2024-04-22,False,Regular,Ciudad de México Centro,Ciudad de México,4,282.86,1131.44,0.0,2025-12-29,5,9,"Siempre regreso, nunca decepciona",Redes Sociales,True
CLI-01316,Laura Sánchez,2025-01-02,False,Frecuente,Mérida,Mérida,11,155.02,1705.22,0.0,2026-01-21,5,10,Ambiente muy agradable para familia,Redes Sociales,True
CLI-01317,Mónica Morales,2024-12-23,False,Ocasional,Monterrey,Monterrey,2,263.66,527.32,0.0,2026-01-22,5,8,Ambiente muy agradable para familia,Google,True
CLI-01318,Claudia Cruz,2024-07-04,False,Frecuente,Puebla,Puebla,7,201.13,1407.91,0.0,2026-01-21,1,3,La calidad no fue la esperada,Publicidad,True
CLI-01319,Diana Cruz,2025-09-03,False,Frecuente,Querétaro,Querétaro,11,239.08,2629.88,0.0,2025-11-30,5,9,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-01320,Diana Rodríguez,2025-07-12,False,Regular,Tijuana,Tijuana,5,248.1,1240.5,0.0,2025-11-22,4,10,El servicio fue muy rápido y amable,Recomendación,True
CLI-01321,Eduardo López,2025-05-27,False,Frecuente,Querétaro,Querétaro,10,240.49,2404.9,0.0,2025-11-24,4,8,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,False
CLI-01322,Ana Sánchez,2025-11-21,False,Ocasional,León,León,2,80.0,160.0,0.0,2026-01-24,3,5,"Ni bueno ni malo, regular",Publicidad,False
CLI-01323,Juan Ramírez,2024-04-21,False,Regular,Monterrey,Monterrey,5,217.61,1088.05,0.0,2026-01-09,4,9,Los tacos al pastor son los mejores de la ciudad,Publicidad,False
CLI-01324,Ana Rivera,2025-09-20,False,Ocasional,Monterrey,Monterrey,1,291.53,291.53,0.0,2026-01-09,4,7,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-01325,Carlos Morales,2025-03-06,False,Ocasional,Puebla,Puebla,2,231.45,462.9,0.0,2025-12-11,4,7,El servicio fue muy rápido y amable,Redes Sociales,True
CLI-01326,Juan Flores,2025-11-08,False,Frecuente,Querétaro,Querétaro,6,255.59,1533.54,0.0,2026-01-23,1,3,El lugar estaba muy ruidoso,Redes Sociales,True
CLI-01327,Miguel Rodríguez,2024-10-08,False,Ocasional,Puebla,Puebla,1,347.75,347.75,0.0,2025-11-24,3,5,Cumple con lo básico,Google,False
CLI-01328,Ana Rodríguez,2024-06-19,False,Frecuente,Cancún,Cancún,6,308.17,1849.02,0.0,2025-12-24,5,9,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-01329,Verónica Díaz,2025-09-02,True,VIP,Puebla,Puebla,15,285.96,4289.4,428.0,2025-11-21,5,8,Precios justos y porciones generosas,Redes Sociales,True
CLI-01330,Ana González,2025-01-18,False,Frecuente,León,León,10,126.22,1262.2,0.0,2026-01-12,5,7,Precios justos y porciones generosas,Redes Sociales,True
CLI-01331,Juan López,2024-04-12,True,VIP,Ciudad de México Sur,Ciudad de México,17,128.99,2192.83,219.0,2026-01-20,5,7,El mole es espectacular,Redes Sociales,True
CLI-01332,Eduardo González,2024-11-14,True,Frecuente,Puebla,Puebla,9,186.7,1680.3,168.0,2025-11-24,3,5,"Comida aceptable, nada extraordinario",Redes Sociales,True
CLI-01333,Eduardo González,2024-03-20,True,VIP,Ciudad de México Sur,Ciudad de México,20,285.62,5712.4,571.0,2025-12-11,4,8,"Siempre regreso, nunca decepciona",Google,False
CLI-01334,Ricardo Gómez,2024-03-27,False,Frecuente,Ciudad de México Centro,Ciudad de México,9,302.89,2726.01,0.0,2025-12-28,2,4,El lugar estaba muy ruidoso,Recomendación,True
CLI-01335,Juan García,2024-02-25,True,VIP,León,León,12,270.36,3244.32,324.0,2025-11-11,5,9,Los tacos al pastor son los mejores de la ciudad,Publicidad,True
CLI-01336,Carlos Ortiz,2025-08-06,False,Regular,Ciudad de México Centro,Ciudad de México,4,197.98,791.92,0.0,2026-01-28,5,7,Los tacos al pastor son los mejores de la ciudad,Ubicación,False
CLI-01337,Alejandro Ramírez,2025-04-17,False,Frecuente,León,León,8,291.58,2332.64,0.0,2026-01-07,4,10,Los tacos al pastor son los mejores de la ciudad,Google,False
CLI-01338,Carlos Rivera,2025-01-28,True,Frecuente,Querétaro,Querétaro,10,150.45,1504.5,150.0,2025-11-06,3,7,"Comida aceptable, nada extraordinario",Recomendación,False
CLI-01339,María González,2024-12-09,False,Frecuente,Tijuana,Tijuana,7,351.07,2457.49,0.0,2026-01-26,4,9,"Excelente comida, muy auténtica",Redes Sociales,True
CLI-01340,Laura Hernández,2024-09-01,True,VIP,Cancún,Cancún,16,314.59,5033.44,503.0,2025-12-29,2,4,Tuve que esperar mucho por una mesa,Google,False
CLI-01341,Ricardo Flores,2025-10-09,True,Frecuente,León,León,5,242.88,1214.4,121.0,2025-11-11,2,5,Tuve que esperar mucho por una mesa,Publicidad,False
CLI-01342,Luis Cruz,2025-11-27,False,Regular,Cancún,Cancún,5,205.37,1026.85,0.0,2026-01-19,5,10,Ambiente muy agradable para familia,Recomendación,True
CLI-01343,Claudia Díaz,2024-08-17,False,Frecuente,Monterrey,Monterrey,9,215.43,1938.87,0.0,2025-11-25,4,10,Comida fresca y bien preparada,Recomendación,False
CLI-01344,Ricardo Rivera,2025-10-19,False,Frecuente,León,León,10,259.73,2597.3,0.0,2026-01-05,3,6,"Servicio normal, sin quejas",Publicidad,False
CLI-01345,José Díaz,2025-10-04,False,Frecuente,Guadalajara,Guadalajara,10,349.66,3496.6,0.0,2026-01-19,5,8,"Excelente comida, muy auténtica",Google,True
CLI-01346,María Ramírez,2025-10-13,False,Regular,León,León,5,327.95,1639.75,0.0,2025-11-19,4,7,Personal muy atento y profesional,Redes Sociales,True
CLI-01347,María Pérez,2025-02-06,False,Frecuente,Puebla,Puebla,9,349.45,3145.05,0.0,2025-12-31,4,8,Recomiendo ampliamente este lugar,Google,False
CLI-01348,Luis Torres,2024-09-19,False,Ocasional,León,León,2,174.06,348.12,0.0,2025-11-20,3,7,Lugar promedio para comer,Recomendación,True
CLI-01349,Claudia Sánchez,2024-05-10,False,Frecuente,Guadalajara,Guadalajara,9,329.59,2966.31,0.0,2025-12-17,2,1,El lugar estaba muy ruidoso,Redes Sociales,False
CLI-01350,Verónica Morales,2025-05-21,True,VIP,Ciudad de México Centro,Ciudad de México,23,202.16,4649.68,464.0,2026-01-15,4,10,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-01351,Sandra Ramírez,2024-11-05,False,Frecuente,Tijuana,Tijuana,7,281.05,1967.35,0.0,2025-12-20,2,4,El estacionamiento es muy pequeño,Redes Sociales,False
CLI-01352,Carlos Hernández,2025-07-24,False,Frecuente,Tijuana,Tijuana,11,80.0,880.0,0.0,2025-11-25,5,8,Los tacos al pastor son los mejores de la ciudad,Google,False
CLI-01353,María López,2025-06-02,False,Regular,Guadalajara,Guadalajara,4,362.19,1448.76,0.0,2026-01-26,4,10,"Siempre regreso, nunca decepciona",Google,False
CLI-01354,Eduardo Flores,2024-08-24,False,Frecuente,Puebla,Puebla,11,485.42,5339.62,0.0,2025-12-10,4,10,El mole es espectacular,Redes Sociales,True
CLI-01355,Diana Gómez,2025-04-02,True,VIP,Tijuana,Tijuana,12,259.35,3112.2,311.0,2025-12-27,4,9,Personal muy atento y profesional,Redes Sociales,False
CLI-01356,Mónica Flores,2025-10-11,True,VIP,Monterrey,Monterrey,16,233.57,3737.12,373.0,2025-12-01,4,9,Ambiente muy agradable para familia,Ubicación,False
CLI-01357,Fernando Hernández,2024-07-01,False,Frecuente,León,León,8,304.22,2433.76,0.0,2025-12-04,3,6,Lugar promedio para comer,Redes Sociales,True
CLI-01358,Juan Torres,2024-10-21,False,Frecuente,Cancún,Cancún,11,271.2,2983.2,0.0,2025-12-06,4,9,Los tacos al pastor son los mejores de la ciudad,Ubicación,False
CLI-01359,Ana Morales,2024-04-15,False,Regular,Querétaro,Querétaro,4,241.93,967.72,0.0,2025-12-10,3,6,Lugar promedio para comer,Recomendación,False
CLI-01360,Juan Rivera,2024-04-16,False,Regular,Cancún,Cancún,5,201.99,1009.95,0.0,2025-12-11,3,6,"Comida aceptable, nada extraordinario",Google,True
CLI-01361,Verónica Sánchez,2025-06-05,False,Ocasional,Ciudad de México Centro,Ciudad de México,1,186.51,186.51,0.0,2025-12-18,4,8,Recomiendo ampliamente este lugar,Recomendación,True
CLI-01362,Ana Gómez,2024-05-23,False,Ocasional,Ciudad de México Centro,Ciudad de México,2,275.38,550.76,0.0,2025-12-02,4,8,"Siempre regreso, nunca decepciona",Redes Sociales,True
CLI-01363,Roberto González,2025-02-24,True,VIP,Puebla,Puebla,22,395.75,8706.5,870.0,2025-11-08,5,8,Ambiente muy agradable para familia,Recomendación,True
CLI-01364,Verónica Ortiz,2024-03-03,True,VIP,Tijuana,Tijuana,13,181.35,2357.55,235.0,2025-11-04,5,7,El mole es espectacular,Google,False
CLI-01365,Eduardo Rodríguez,2024-06-15,True,Frecuente,Monterrey,Monterrey,11,398.35,4381.85,438.0,2026-01-31,4,7,Precios justos y porciones generosas,Recomendación,False
CLI-01366,Fernando Sánchez,2024-11-20,False,Frecuente,Monterrey,Monterrey,6,127.36,764.16,0.0,2025-12-11,5,10,Comida fresca y bien preparada,Publicidad,True
CLI-01367,Claudia Flores,2025-04-27,True,Frecuente,Cancún,Cancún,5,163.58,817.9,81.0,2025-11-18,5,8,"Siempre regreso, nunca decepciona",Recomendación,False
CLI-01368,José Díaz,2024-08-13,False,Frecuente,Puebla,Puebla,7,363.18,2542.26,0.0,2026-01-14,4,7,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-01369,Miguel Gómez,2025-10-30,False,Frecuente,Puebla,Puebla,10,241.11,2411.1,0.0,2026-01-18,3,7,"Ni bueno ni malo, regular",Publicidad,False
CLI-01370,Eduardo Rivera,2025-11-20,False,Frecuente,Guadalajara,Guadalajara,9,224.79,2023.11,0.0,2026-01-10,5,7,"Siempre regreso, nunca decepciona",Recomendación,False
CLI-01371,Claudia Flores,2025-12-13,False,Frecuente,Monterrey,Monterrey,9,357.36,3216.24,0.0,2025-11-06,5,10,Ambiente muy agradable para familia,Publicidad,True
CLI-01372,Fernando Ortiz,2024-11-02,True,VIP,Guadalajara,Guadalajara,17,248.17,4218.89,421.0,2025-12-29,3,5,"Servicio normal, sin quejas",Publicidad,False
CLI-01373,Claudia Gómez,2024-11-24,False,Regular,Tijuana,Tijuana,5,187.84,939.2,0.0,2026-01-31,4,10,Precios justos y porciones generosas,Publicidad,True
CLI-01374,María Morales,2024-05-29,False,Frecuente,Ciudad de México Sur,Ciudad de México,11,194.79,2142.69,0.0,2026-01-19,2,5,La música estaba muy alta,Recomendación,True
CLI-01375,Alejandro Morales,2024-02-09,False,Regular,Ciudad de México Sur,Ciudad de México,3,287.07,861.21,0.0,2025-11-04,5,9,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-01376,Gabriela Hernández,2024-04-08,False,Frecuente,Ciudad de México Sur,Ciudad de México,7,279.3,1955.1,0.0,2025-11-23,5,8,Precios justos y porciones generosas,Publicidad,True
CLI-01377,Patricia Cruz,2024-09-02,False,Frecuente,Querétaro,Querétaro,11,108.76,1196.36,0.0,2025-12-28,3,6,"Ni bueno ni malo, regular",Redes Sociales,True
CLI-01378,Claudia Gómez,2025-12-14,False,Ocasional,León,León,1,312.37,312.37,0.0,2025-12-16,4,9,Personal muy atento y profesional,Recomendación,True
CLI-01379,Diana Ramírez,2025-05-20,False,Frecuente,Monterrey,Monterrey,11,147.46,1622.06,0.0,2025-12-07,5,10,Precios justos y porciones generosas,Recomendación,False
CLI-01380,Ana Flores,2025-12-31,False,Regular,León,León,3,254.84,764.52,0.0,2025-11-18,4,9,Los tacos al pastor son los mejores de la ciudad,Publicidad,False
CLI-01381,José Morales,2025-01-13,False,Regular,Monterrey,Monterrey,5,80.0,400.0,0.0,2026-01-05,4,9,El servicio fue muy rápido y amable,Ubicación,True
CLI-01382,Alejandro López,2025-01-26,False,Ocasional,Ciudad de México Centro,Ciudad de México,2,230.64,461.28,0.0,2025-11-10,5,9,El servicio fue muy rápido y amable,Publicidad,True
CLI-01383,Patricia Torres,2024-02-27,False,Regular,Puebla,Puebla,4,372.35,1489.4,0.0,2025-12-29,4,10,El servicio fue muy rápido y amable,Recomendación,True
CLI-01384,Claudia Rivera,2025-04-17,False,Frecuente,Tijuana,Tijuana,6,286.24,1717.44,0.0,2026-01-18,5,8,El mole es espectacular,Redes Sociales,True
CLI-01385,Mónica Torres,2024-09-11,True,VIP,Tijuana,Tijuana,15,395.57,5933.55,593.0,2026-01-04,5,9,"Siempre regreso, nunca decepciona",Publicidad,True
CLI-01386,Carlos Ortiz,2025-12-15,False,Frecuente,Querétaro,Querétaro,6,322.62,1935.72,0.0,2025-11-06,3,7,"Ni bueno ni malo, regular",Redes Sociales,True
CLI-01387,Claudia Morales,2024-08-07,False,Frecuente,Puebla,Puebla,8,253.32,2026.56,0.0,2026-01-19,5,10,"Siempre regreso, nunca decepciona",Ubicación,True
CLI-01388,Carlos Cruz,2025-06-18,False,Frecuente,Puebla,Puebla,11,279.22,3071.42,0.0,2025-12-10,5,8,El servicio fue muy rápido y amable,Recomendación,True
CLI-01389,Gabriela Reyes,2025-04-20,True,VIP,Ciudad de México Centro,Ciudad de México,19,330.43,6278.17,627.0,2025-12-11,4,10,El servicio fue muy rápido y amable,Ubicación,True
CLI-01390,Ana Ramírez,2024-08-20,False,Frecuente,Mérida,Mérida,11,140.26,1542.86,0.0,2025-11-04,5,8,Recomiendo ampliamente este lugar,Recomendación,False
CLI-01391,Ana Ortiz,2025-11-21,False,Frecuente,Querétaro,Querétaro,10,245.92,2459.2,0.0,2025-11-26,4,8,"Siempre regreso, nunca decepciona",Redes Sociales,True
CLI-01392,Gabriela Rivera,2024-09-17,False,Ocasional,Cancún,Cancún,1,401.93,401.93,0.0,2026-01-28,5,8,El servicio fue muy rápido y amable,Redes Sociales,True
CLI-01393,Ricardo López,2024-02-08,True,VIP,Mérida,Mérida,16,175.83,2813.28,281.0,2026-01-28,3,7,"Ni bueno ni malo, regular",Redes Sociales,False
CLI-01394,Ana Reyes,2024-03-12,False,Frecuente,Cancún,Cancún,8,143.59,1148.72,0.0,2025-12-28,3,7,"Ni bueno ni malo, regular",Ubicación,True
CLI-01395,Sandra Díaz,2025-02-15,False,Frecuente,Guadalajara,Guadalajara,9,289.56,2606.04,0.0,2025-11-05,3,5,Lugar promedio para comer,Google,True
CLI-01396,Carlos López,2024-02-22,False,Frecuente,Querétaro,Querétaro,10,139.29,1392.9,0.0,2025-11-22,4,10,Ambiente muy agradable para familia,Ubicación,True
CLI-01397,Patricia Rivera,2024-12-22,False,Frecuente,Cancún,Cancún,8,311.08,2488.64,0.0,2025-11-06,5,9,Ambiente muy agradable para familia,Recomendación,False
CLI-01398,Diana Díaz,2025-08-19,True,VIP,Ciudad de México Centro,Ciudad de México,19,326.79,6209.01,620.0,2025-11-24,5,8,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-01399,Juan Pérez,2024-04-16,True,Frecuente,Querétaro,Querétaro,8,135.99,1087.92,108.0,2026-01-31,3,5,"Servicio normal, sin quejas",Recomendación,True
CLI-01400,José Reyes,2024-03-23,False,Regular,Puebla,Puebla,3,140.39,421.17,0.0,2025-12-23,4,8,Personal muy atento y profesional,Google,True
CLI-01401,Patricia Flores,2025-10-30,False,Frecuente,León,León,7,407.12,2849.84,0.0,2025-11-04,4,9,Personal muy atento y profesional,Publicidad,True
CLI-01402,María Pérez,2024-09-22,False,Frecuente,Ciudad de México Centro,Ciudad de México,11,338.95,3728.45,0.0,2025-11-06,5,8,"Excelente comida, muy auténtica",Redes Sociales,False
CLI-01403,Verónica Rivera,2024-07-26,False,Frecuente,Guadalajara,Guadalajara,7,249.02,1743.14,0.0,2026-01-09,5,9,"Excelente comida, muy auténtica",Redes Sociales,True
CLI-01404,Verónica Sánchez,2025-10-25,False,Frecuente,Mérida,Mérida,10,190.31,1903.1,0.0,2026-01-13,4,10,Precios justos y porciones generosas,Recomendación,True
CLI-01405,Luis López,2025-07-16,True,Frecuente,Guadalajara,Guadalajara,9,164.65,1481.85,148.0,2026-01-22,4,9,Ambiente muy agradable para familia,Google,True
CLI-01406,Laura Flores,2024-05-13,False,Ocasional,Cancún,Cancún,2,162.41,324.82,0.0,2025-11-30,2,5,La comida llegó fría,Ubicación,True
CLI-01407,Carlos Flores,2024-09-27,False,Frecuente,Puebla,Puebla,7,324.98,2274.86,0.0,2025-12-29,5,9,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-01408,Claudia Pérez,2025-10-16,True,VIP,Querétaro,Querétaro,13,216.01,2808.13,280.0,2026-01-17,3,7,Lugar promedio para comer,Recomendación,True
