customer_id,name,preferred_branch,preferred_city,customer_category,acquisition_channel,loyalty_member,accepts_promotions,loyalty_points,satisfaction_score,nps_score,recency_days,frequency,monetary,segment_id,persona
CLI-01288,Eduardo Rivera,Ciudad de México Sur,Ciudad de México,Frecuente,Ubicación,1.0,1.0,140.0,4,10,56,5,1402.8,1,Ocasionales Sensibles a Promoción
CLI-01289,Juan Pérez,Puebla,Puebla,VIP,Recomendación,1.0,1.0,374.0,5,10,62,21,3742.62,0,Leales Premium
CLI-01290,Ricardo Morales,Monterrey,Monterrey,VIP,Publicidad,1.0,0.0,367.0,4,7,18,17,3670.98,0,Leales Premium
CLI-01291,Verónica Pérez,Puebla,Puebla,Frecuente,Redes Sociales,1.0,0.0,363.0,3,7,51,11,3639.57,0,Leales Premium
CLI-01292,Ricardo Sánchez,Tijuana,Tijuana,Frecuente,Redes Sociales,1.0,1.0,209.0,3,6,28,7,2095.87,2,Ocasionales Sensibles a Promoción
CLI-01293,Verónica Martínez,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,1,3,57,8,2655.12,2,Ocasionales Sensibles a Promoción
CLI-01294,Claudia Reyes,Cancún,Cancún,Regular,Google,0.0,0.0,0.0,4,8,49,3,480.27,1,Ocasionales Sensibles a Promoción
CLI-01295,Alejandro Ortiz,Ciudad de México Centro,Ciudad de México,Frecuente,Publicidad,0.0,0.0,0.0,4,10,77,9,1846.35,1,Ocasionales Sensibles a Promoción
CLI-01296,Roberto Morales,Querétaro,Querétaro,Frecuente,Recomendación,0.0,1.0,0.0,3,7,36,10,2417.7,2,Ocasionales Sensibles a Promoción
CLI-01297,Gabriela Cruz,Guadalajara,Guadalajara,Frecuente,Recomendación,0.0,1.0,0.0,3,7,57,10,2469.1,2,Ocasionales Sensibles a Promoción
CLI-01298,Roberto García,Monterrey,Monterrey,Frecuente,Redes Sociales,0.0,1.0,0.0,4,10,53,8,1561.84,1,Ocasionales Sensibles a Promoción
CLI-01299,Roberto González,Mérida,Mérida,VIP,Ubicación,1.0,1.0,685.0,3,6,10,18,6858.36,0,Leales Premium
CLI-01300,Claudia Pérez,Ciudad de México Sur,Ciudad de México,VIP,Redes Sociales,1.0,1.0,404.0,1,2,83,15,4046.1,2,Ocasionales Sensibles a Promoción
CLI-01301,Luis Rodríguez,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,4,9,52,10,2921.5,1,Ocasionales Sensibles a Promoción
CLI-01302,Eduardo González,Puebla,Puebla,VIP,Redes Sociales,1.0,0.0,335.0,4,9,67,13,3354.78,0,Leales Premium
CLI-01303,Verónica Rivera,Guadalajara,Guadalajara,Frecuente,Recomendación,1.0,1.0,150.0,4,7,55,11,1509.75,1,Ocasionales Sensibles a Promoción
CLI-01304,María Rodríguez,Ciudad de México Centro,Ciudad de México,VIP,Redes Sociales,1.0,0.0,557.0,5,8,7,23,5573.36,0,Leales Premium
CLI-01305,Luis Rivera,Ciudad de México Sur,Ciudad de México,Ocasional,Publicidad,0.0,1.0,0.0,2,5,64,2,253.38,2,Ocasionales Sensibles a Promoción
CLI-01306,Ricardo Flores,Ciudad de México Sur,Ciudad de México,Frecuente,Google,0.0,0.0,0.0,4,8,40,9,2952.36,1,Ocasionales Sensibles a Promoción
CLI-01307,Alejandro Ramírez,Ciudad de México Sur,Ciudad de México,Regular,Recomendación,0.0,0.0,0.0,5,10,57,5,1537.0,1,Ocasionales Sensibles a Promoción
CLI-01308,Eduardo Díaz,Ciudad de México Centro,Ciudad de México,Regular,Recomendación,0.0,0.0,0.0,3,6,52,5,853.1,2,Ocasionales Sensibles a Promoción
CLI-01309,Ricardo Ortiz,León,León,Ocasional,Ubicación,0.0,1.0,0.0,4,10,47,1,199.36,1,Ocasionales Sensibles a Promoción
CLI-01310,Diana Rivera,León,León,Frecuente,Redes Sociales,1.0,0.0,227.0,4,8,89,7,2278.43,1,Ocasionales Sensibles a Promoción
CLI-01311,María Hernández,Guadalajara,Guadalajara,Frecuente,Ubicación,0.0,1.0,0.0,3,6,2,8,2020.72,2,Ocasionales Sensibles a Promoción
CLI-01312,Mónica Sánchez,Cancún,Cancún,Regular,Publicidad,0.0,1.0,0.0,4,7,32,3,694.14,1,Ocasionales Sensibles a Promoción
CLI-01313,Miguel Martínez,Cancún,Cancún,Ocasional,Recomendación,0.0,0.0,0.0,4,10,39,1,348.95,1,Ocasionales Sensibles a Promoción
CLI-01314,Miguel Ortiz,Ciudad de México Sur,Ciudad de México,Regular,Recomendación,0.0,1.0,0.0,5,8,43,5,1870.05,1,Ocasionales Sensibles a Promoción
CLI-01315,Gabriela Torres,Ciudad de México Centro,Ciudad de México,Regular,Redes Sociales,0.0,1.0,0.0,5,9,33,4,1131.44,1,Ocasionales Sensibles a Promoción
CLI-01316,Laura Sánchez,Mérida,Mérida,Frecuente,Redes Sociales,0.0,1.0,0.0,5,10,10,11,1705.22,1,Ocasionales Sensibles a Promoción
CLI-01317,Mónica Morales,Monterrey,Monterrey,Ocasional,Google,0.0,1.0,0.0,5,8,9,2,527.32,1,Ocasionales Sensibles a Promoción
CLI-01318,Claudia Cruz,Puebla,Puebla,Frecuente,Publicidad,0.0,1.0,0.0,1,3,10,7,1407.91,2,Ocasionales Sensibles a Promoción
CLI-01319,Diana Cruz,Querétaro,Querétaro,Frecuente,Recomendación,0.0,1.0,0.0,5,9,62,11,2629.88,1,Ocasionales Sensibles a Promoción
CLI-01320,Diana Rodríguez,Tijuana,Tijuana,Regular,Recomendación,0.0,1.0,0.0,4,10,70,5,1240.5,1,Ocasionales Sensibles a Promoción
CLI-01321,Eduardo López,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,0.0,0.0,4,8,68,10,2404.9,1,Ocasionales Sensibles a Promoción
CLI-01322,Ana Sánchez,León,León,Ocasional,Publicidad,0.0,0.0,0.0,3,5,7,2,160.0,2,Ocasionales Sensibles a Promoción
CLI-01323,Juan Ramírez,Monterrey,Monterrey,Regular,Publicidad,0.0,0.0,0.0,4,9,22,5,1088.05,1,Ocasionales Sensibles a Promoción
CLI-01324,Ana Rivera,Monterrey,Monterrey,Ocasional,Redes Sociales,0.0,1.0,0.0,4,7,22,1,291.53,1,Ocasionales Sensibles a Promoción
CLI-01325,Carlos Morales,Puebla,Puebla,Ocasional,Redes Sociales,0.0,1.0,0.0,4,7,51,2,462.9,1,Ocasionales Sensibles a Promoción
CLI-01326,Juan Flores,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,1,3,8,6,1533.54,2,Ocasionales Sensibles a Promoción
CLI-01327,Miguel Rodríguez,Puebla,Puebla,Ocasional,Google,0.0,0.0,0.0,3,5,68,1,347.75,2,Ocasionales Sensibles a Promoción
CLI-01328,Ana Rodríguez,Cancún,Cancún,Frecuente,Redes Sociales,0.0,1.0,0.0,5,9,38,6,1849.02,1,Ocasionales Sensibles a Promoción
CLI-01329,Verónica Díaz,Puebla,Puebla,VIP,Redes Sociales,1.0,1.0,428.0,5,8,71,15,4289.4,0,Leales Premium
CLI-01330,Ana González,León,León,Frecuente,Redes Sociales,0.0,1.0,0.0,5,7,19,10,1262.2,1,Ocasionales Sensibles a Promoción
CLI-01331,Juan López,Ciudad de México Sur,Ciudad de México,VIP,Redes Sociales,1.0,1.0,219.0,5,7,11,17,2192.83,0,Leales Premium
CLI-01332,Eduardo González,Puebla,Puebla,Frecuente,Redes Sociales,1.0,1.0,168.0,3,5,68,9,1680.3,2,Ocasionales Sensibles a Promoción
CLI-01333,Eduardo González,Ciudad de México Sur,Ciudad de México,VIP,Google,1.0,0.0,571.0,4,8,51,20,5712.4,0,Leales Premium
CLI-01334,Ricardo Gómez,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,2,4,34,9,2726.01,2,Ocasionales Sensibles a Promoción
CLI-01335,Juan García,León,León,VIP,Publicidad,1.0,1.0,324.0,5,9,81,12,3244.32,0,Leales Premium
CLI-01336,Carlos Ortiz,Ciudad de México Centro,Ciudad de México,Regular,Ubicación,0.0,0.0,0.0,5,7,3,4,791.92,1,Ocasionales Sensibles a Promoción
CLI-01337,Alejandro Ramírez,León,León,Frecuente,Google,0.0,0.0,0.0,4,10,24,8,2332.64,1,Ocasionales Sensibles a Promoción
CLI-01338,Carlos Rivera,Querétaro,Querétaro,Frecuente,Recomendación,1.0,0.0,150.0,3,7,86,10,1504.5,2,Ocasionales Sensibles a Promoción
CLI-01339,María González,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,1.0,0.0,4,9,5,7,2457.49,1,Ocasionales Sensibles a Promoción
CLI-01340,Laura Hernández,Cancún,Cancún,VIP,Google,1.0,0.0,503.0,2,4,33,16,5033.44,0,Leales Premium
CLI-01341,Ricardo Flores,León,León,Frecuente,Publicidad,1.0,0.0,121.0,2,5,81,5,1214.4,2,Ocasionales Sensibles a Promoción
CLI-01342,Luis Cruz,Cancún,Cancún,Regular,Recomendación,0.0,1.0,0.0,5,10,12,5,1026.85,1,Ocasionales Sensibles a Promoción
CLI-01343,Claudia Díaz,Monterrey,Monterrey,Frecuente,Recomendación,0.0,0.0,0.0,4,10,67,9,1938.87,1,Ocasionales Sensibles a Promoción
CLI-01344,Ricardo Rivera,León,León,Frecuente,Publicidad,0.0,0.0,0.0,3,6,26,10,2597.3,2,Ocasionales Sensibles a Promoción
CLI-01345,José Díaz,Guadalajara,Guadalajara,Frecuente,Google,0.0,1.0,0.0,5,8,12,10,3496.6,1,Ocasionales Sensibles a Promoción
CLI-01346,María Ramírez,León,León,Regular,Redes Sociales,0.0,1.0,0.0,4,7,73,5,1639.75,1,Ocasionales Sensibles a Promoción
CLI-01347,María Pérez,Puebla,Puebla,Frecuente,Google,0.0,0.0,0.0,4,8,31,9,3145.05,1,Ocasionales Sensibles a Promoción
CLI-01348,Luis Torres,León,León,Ocasional,Recomendación,0.0,1.0,0.0,3,7,72,2,348.12,2,Ocasionales Sensibles a Promoción
CLI-01349,Claudia Sánchez,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,0.0,0.0,2,1,45,9,2966.31,2,Ocasionales Sensibles a Promoción
CLI-01350,Verónica Morales,Ciudad de México Centro,Ciudad de México,VIP,Recomendación,1.0,1.0,464.0,4,10,16,23,4649.68,0,Leales Premium
CLI-01351,Sandra Ramírez,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,0.0,0.0,2,4,42,7,1967.35,2,Ocasionales Sensibles a Promoción
CLI-01352,Carlos Hernández,Tijuana,Tijuana,Frecuente,Google,0.0,0.0,0.0,5,8,67,11,880.0,1,Ocasionales Sensibles a Promoción
CLI-01353,María López,Guadalajara,Guadalajara,Regular,Google,0.0,0.0,0.0,4,10,5,4,1448.76,1,Ocasionales Sensibles a Promoción
CLI-01354,Eduardo Flores,Puebla,Puebla,Frecuente,Redes Sociales,0.0,1.0,0.0,4,10,52,11,5339.62,1,Ocasionales Sensibles a Promoción
CLI-01355,Diana Gómez,Tijuana,Tijuana,VIP,Redes Sociales,1.0,0.0,311.0,4,9,35,12,3112.2,0,Leales Premium
CLI-01356,Mónica Flores,Monterrey,Monterrey,VIP,Ubicación,1.0,0.0,373.0,4,9,61,16,3737.12,0,Leales Premium
CLI-01357,Fernando Hernández,León,León,Frecuente,Redes Sociales,0.0,1.0,0.0,3,6,58,8,2433.76,2,Ocasionales Sensibles a Promoción
CLI-01358,Juan Torres,Cancún,Cancún,Frecuente,Ubicación,0.0,0.0,0.0,4,9,56,11,2983.2,1,Ocasionales Sensibles a Promoción
CLI-01359,Ana Morales,Querétaro,Querétaro,Regular,Recomendación,0.0,0.0,0.0,3,6,52,4,967.72,2,Ocasionales Sensibles a Promoción
CLI-01360,Juan Rivera,Cancún,Cancún,Regular,Google,0.0,1.0,0.0,3,6,51,5,1009.95,2,Ocasionales Sensibles a Promoción
CLI-01361,Verónica Sánchez,Ciudad de México Centro,Ciudad de México,Ocasional,Recomendación,0.0,1.0,0.0,4,8,44,1,186.51,1,Ocasionales Sensibles a Promoción
CLI-01362,Ana Gómez,Ciudad de México Centro,Ciudad de México,Ocasional,Redes Sociales,0.0,1.0,0.0,4,8,60,2,550.76,1,Ocasionales Sensibles a Promoción
CLI-01363,Roberto González,Puebla,Puebla,VIP,Recomendación,1.0,1.0,870.0,5,8,84,22,8706.5,0,Leales Premium
CLI-01364,Verónica Ortiz,Tijuana,Tijuana,VIP,Google,1.0,0.0,235.0,5,7,88,13,2357.55,0,Leales Premium
CLI-01365,Eduardo Rodríguez,Monterrey,Monterrey,Frecuente,Recomendación,1.0,0.0,438.0,4,7,0,11,4381.85,0,Leales Premium
CLI-01366,Fernando Sánchez,Monterrey,Monterrey,Frecuente,Publicidad,0.0,1.0,0.0,5,10,51,6,764.16,1,Ocasionales Sensibles a Promoción
CLI-01367,Claudia Flores,Cancún,Cancún,Frecuente,Recomendación,1.0,0.0,81.0,5,8,74,5,817.9,1,Ocasionales Sensibles a Promoción
CLI-01368,José Díaz,Puebla,Puebla,Frecuente,Recomendación,0.0,1.0,0.0,4,7,17,7,2542.26,1,Ocasionales Sensibles a Promoción
CLI-01369,Miguel Gómez,Puebla,Puebla,Frecuente,Publicidad,0.0,0.0,0.0,3,7,13,10,2411.1,2,Ocasionales Sensibles a Promoción
CLI-01370,Eduardo Rivera,Guadalajara,Guadalajara,Frecuente,Recomendación,0.0,0.0,0.0,5,7,21,9,2023.11,1,Ocasionales Sensibles a Promoción
CLI-01371,Claudia Flores,Monterrey,Monterrey,Frecuente,Publicidad,0.0,1.0,0.0,5,10,86,9,3216.24,1,Ocasionales Sensibles a Promoción
CLI-01372,Fernando Ortiz,Guadalajara,Guadalajara,VIP,Publicidad,1.0,0.0,421.0,3,5,33,17,4218.89,0,Leales Premium
CLI-01373,Claudia Gómez,Tijuana,Tijuana,Regular,Publicidad,0.0,1.0,0.0,4,10,0,5,939.2,1,Ocasionales Sensibles a Promoción
CLI-01374,María Morales,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,2,5,12,11,2142.69,2,Ocasionales Sensibles a Promoción
CLI-01375,Alejandro Morales,Ciudad de México Sur,Ciudad de México,Regular,Redes Sociales,0.0,1.0,0.0,5,9,88,3,861.21,1,Ocasionales Sensibles a Promoción
CLI-01376,Gabriela Hernández,Ciudad de México Sur,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,5,8,69,7,1955.1,1,Ocasionales Sensibles a Promoción
CLI-01377,Patricia Cruz,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,3,6,34,11,1196.36,2,Ocasionales Sensibles a Promoción
CLI-01378,Claudia Gómez,León,León,Ocasional,Recomendación,0.0,1.0,0.0,4,9,46,1,312.37,1,Ocasionales Sensibles a Promoción
CLI-01379,Diana Ramírez,Monterrey,Monterrey,Frecuente,Recomendación,0.0,0.0,0.0,5,10,55,11,1622.06,1,Ocasionales Sensibles a Promoción
CLI-01380,Ana Flores,León,León,Regular,Publicidad,0.0,0.0,0.0,4,9,74,3,764.52,1,Ocasionales Sensibles a Promoción
CLI-01381,José Morales,Monterrey,Monterrey,Regular,Ubicación,0.0,1.0,0.0,4,9,26,5,400.0,1,Ocasionales Sensibles a Promoción
CLI-01382,Alejandro López,Ciudad de México Centro,Ciudad de México,Ocasional,Publicidad,0.0,1.0,0.0,5,9,82,2,461.28,1,Ocasionales Sensibles a Promoción
CLI-01383,Patricia Torres,Puebla,Puebla,Regular,Recomendación,0.0,1.0,0.0,4,10,33,4,1489.4,1,Ocasionales Sensibles a Promoción
CLI-01384,Claudia Rivera,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,1.0,0.0,5,8,13,6,1717.44,1,Ocasionales Sensibles a Promoción
CLI-01385,Mónica Torres,Tijuana,Tijuana,VIP,Publicidad,1.0,1.0,593.0,5,9,27,15,5933.55,0,Leales Premium
CLI-01386,Carlos Ortiz,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,3,7,86,6,1935.72,2,Ocasionales Sensibles a Promoción
CLI-01387,Claudia Morales,Puebla,Puebla,Frecuente,Ubicación,0.0,1.0,0.0,5,10,12,8,2026.56,1,Ocasionales Sensibles a Promoción
CLI-01388,Carlos Cruz,Puebla,Puebla,Frecuente,Recomendación,0.0,1.0,0.0,5,8,52,11,3071.42,1,Ocasionales Sensibles a Promoción
CLI-01389,Gabriela Reyes,Ciudad de México Centro,Ciudad de México,VIP,Ubicación,1.0,1.0,627.0,4,10,51,19,6278.17,0,Leales Premium
CLI-01390,Ana Ramírez,Mérida,Mérida,Frecuente,Recomendación,0.0,0.0,0.0,5,8,88,11,1542.86,1,Ocasionales Sensibles a Promoción
CLI-01391,Ana Ortiz,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,4,8,66,10,2459.2,1,Ocasionales Sensibles a Promoción
CLI-01392,Gabriela Rivera,Cancún,Cancún,Ocasional,Redes Sociales,0.0,1.0,0.0,5,8,3,1,401.93,1,Ocasionales Sensibles a Promoción
CLI-01393,Ricardo López,Mérida,Mérida,VIP,Redes Sociales,1.0,0.0,281.0,3,7,3,16,2813.28,0,Leales Premium
CLI-01394,Ana Reyes,Cancún,Cancún,Frecuente,Ubicación,0.0,1.0,0.0,3,7,34,8,1148.72,2,Ocasionales Sensibles a Promoción
CLI-01395,Sandra Díaz,Guadalajara,Guadalajara,Frecuente,Google,0.0,1.0,0.0,3,5,87,9,2606.04,2,Ocasionales Sensibles a Promoción
CLI-01396,Carlos López,Querétaro,Querétaro,Frecuente,Ubicación,0.0,1.0,0.0,4,10,70,10,1392.9,1,Ocasionales Sensibles a Promoción
CLI-01397,Patricia Rivera,Cancún,Cancún,Frecuente,Recomendación,0.0,0.0,0.0,5,9,86,8,2488.64,1,Ocasionales Sensibles a Promoción
CLI-01398,Diana Díaz,Ciudad de México Centro,Ciudad de México,VIP,Recomendación,1.0,1.0,620.0,5,8,68,19,6209.01,0,Leales Premium
CLI-01399,Juan Pérez,Querétaro,Querétaro,Frecuente,Recomendación,1.0,1.0,108.0,3,5,0,8,1087.92,2,Ocasionales Sensibles a Promoción
CLI-01400,José Reyes,Puebla,Puebla,Regular,Google,0.0,1.0,0.0,4,8,39,3,421.17,1,Ocasionales Sensibles a Promoción
CLI-01401,Patricia Flores,León,León,Frecuente,Publicidad,0.0,1.0,0.0,4,9,88,7,2849.84,1,Ocasionales Sensibles a Promoción
CLI-01402,María Pérez,Ciudad de México Centro,Ciudad de México,Frecuente,Redes Sociales,0.0,0.0,0.0,5,8,86,11,3728.45,1,Ocasionales Sensibles a Promoción
CLI-01403,Verónica Rivera,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,1.0,0.0,5,9,22,7,1743.14,1,Ocasionales Sensibles a Promoción
CLI-01404,Verónica Sánchez,Mérida,Mérida,Frecuente,Recomendación,0.0,1.0,0.0,4,10,18,10,1903.1,1,Ocasionales Sensibles a Promoción
CLI-01405,Luis López,Guadalajara,Guadalajara,Frecuente,Google,1.0,1.0,148.0,4,9,9,9,1481.85,1,Ocasionales Sensibles a Promoción
CLI-01406,Laura Flores,Cancún,Cancún,Ocasional,Ubicación,0.0,1.0,0.0,2,5,62,2,324.82,2,Ocasionales Sensibles a Promoción
CLI-01407,Carlos Flores,Puebla,Puebla,Frecuente,Recomendación,0.0,1.0,0.0,5,9,33,7,2274.86,1,Ocasionales Sensibles a Promoción
CLI-01408,Claudia Pérez,Querétaro,Querétaro,VIP,Recomendación,1.0,1.0,280.0,3,7,14,13,2808.13,0,Leales Premium
CLI-01409,Sandra Flores,Cancún,Cancún,VIP,Recomendación,1.0,1.0,386.0,4,9,2,19,3866.5,0,Leales Premium
CLI-01410,Miguel Ortiz,Tijuana,Tijuana,Ocasional,Recomendación,0.0,1.0,0.0,4,10,56,2,567.76,1,Ocasionales Sensibles a Promoción
CLI-01411,Ana Ortiz,Puebla,Puebla,Frecuente,Publicidad,0.0,1.0,0.0,5,8,48,8,3134.32,1,Ocasionales Sensibles a Promoción
CLI-01412,Juan Ramírez,Monterrey,Monterrey,Regular,Redes Sociales,0.0,0.0,0.0,4,7,34,4,559.44,1,Ocasionales Sensibles a Promoción
CLI-01413,Ana Hernández,Tijuana,Tijuana,Regular,Recomendación,0.0,1.0,0.0,4,7,25,4,1458.08,1,Ocasionales Sensibles a Promoción
CLI-01414,Ricardo Torres,Mérida,Mérida,Ocasional,Redes Sociales,0.0,1.0,0.0,4,10,53,1,324.05,1,Ocasionales Sensibles a Promoción
CLI-01415,Sandra Sánchez,Cancún,Cancún,Regular,Ubicación,0.0,1.0,0.0,4,10,0,3,897.72,1,Ocasionales Sensibles a Promoción
CLI-01416,Mónica Martínez,Guadalajara,Guadalajara,Ocasional,Redes Sociales,0.0,1.0,0.0,2,3,5,2,160.0,2,Ocasionales Sensibles a Promoción
CLI-01417,Eduardo Gómez,Puebla,Puebla,Ocasional,Ubicación,0.0,1.0,0.0,4,8,73,2,196.24,1,Ocasionales Sensibles a Promoción
CLI-01418,Laura Gómez,Querétaro,Querétaro,Frecuente,Ubicación,0.0,1.0,0.0,4,10,54,7,2441.46,1,Ocasionales Sensibles a Promoción
CLI-01419,Luis Martínez,Querétaro,Querétaro,Frecuente,Publicidad,0.0,1.0,0.0,5,7,87,11,3003.88,1,Ocasionales Sensibles a Promoción
CLI-01420,Roberto Rodríguez,Mérida,Mérida,Frecuente,Google,0.0,1.0,0.0,4,8,38,11,3418.03,1,Ocasionales Sensibles a Promoción
CLI-01421,Ana Reyes,Ciudad de México Sur,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,4,7,71,9,1701.81,1,Ocasionales Sensibles a Promoción
CLI-01422,Sandra González,Mérida,Mérida,Ocasional,Google,0.0,0.0,0.0,3,5,22,1,211.72,2,Ocasionales Sensibles a Promoción
CLI-01423,Patricia Martínez,Cancún,Cancún,Regular,Recomendación,0.0,1.0,0.0,3,5,51,3,1015.38,2,Ocasionales Sensibles a Promoción
CLI-01424,Ana Díaz,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,2,3,46,9,2047.59,2,Ocasionales Sensibles a Promoción
CLI-01425,Carlos Sánchez,Querétaro,Querétaro,VIP,Publicidad,1.0,0.0,668.0,4,8,38,22,6686.9,0,Leales Premium
CLI-01426,Diana Martínez,Querétaro,Querétaro,VIP,Recomendación,1.0,1.0,472.0,4,10,10,19,4727.77,0,Leales Premium
CLI-01427,Roberto Gómez,Querétaro,Querétaro,Ocasional,Ubicación,0.0,1.0,0.0,5,9,10,2,379.7,1,Ocasionales Sensibles a Promoción
CLI-01428,Juan González,Monterrey,Monterrey,Regular,Publicidad,0.0,1.0,0.0,4,9,42,4,1001.96,1,Ocasionales Sensibles a Promoción
CLI-01429,Luis Morales,Ciudad de México Centro,Ciudad de México,Regular,Ubicación,0.0,1.0,0.0,5,7,58,4,1108.08,1,Ocasionales Sensibles a Promoción
CLI-01430,Mónica Martínez,Ciudad de México Centro,Ciudad de México,Regular,Recomendación,0.0,0.0,0.0,4,10,52,4,792.96,1,Ocasionales Sensibles a Promoción
CLI-01431,Luis Torres,Puebla,Puebla,VIP,Redes Sociales,1.0,1.0,494.0,5,10,11,17,4945.81,0,Leales Premium
CLI-01432,Patricia Ortiz,Monterrey,Monterrey,Regular,Google,0.0,1.0,0.0,5,9,71,4,1007.48,1,Ocasionales Sensibles a Promoción
CLI-01433,Sandra Reyes,Cancún,Cancún,Frecuente,Recomendación,0.0,1.0,0.0,4,7,55,8,2468.32,1,Ocasionales Sensibles a Promoción
CLI-01434,Roberto Sánchez,León,León,Frecuente,Redes Sociales,0.0,0.0,0.0,3,6,81,8,1661.04,2,Ocasionales Sensibles a Promoción
CLI-01435,José Sánchez,Puebla,Puebla,VIP,Recomendación,1.0,0.0,593.0,3,6,42,23,5932.85,0,Leales Premium
CLI-01436,Roberto Flores,Ciudad de México Centro,Ciudad de México,VIP,Redes Sociales,1.0,1.0,486.0,4,7,68,14,4862.9,0,Leales Premium
CLI-01437,Alejandro Pérez,Tijuana,Tijuana,Ocasional,Google,0.0,0.0,0.0,5,9,2,2,377.66,1,Ocasionales Sensibles a Promoción
CLI-01438,Laura Morales,León,León,VIP,Publicidad,1.0,1.0,600.0,4,10,38,23,6005.76,0,Leales Premium
CLI-01439,Ana López,Mérida,Mérida,VIP,Publicidad,1.0,1.0,618.0,5,10,39,23,6186.54,0,Leales Premium
CLI-01440,Claudia Díaz,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,1.0,0.0,4,8,19,9,2745.81,1,Ocasionales Sensibles a Promoción
CLI-01441,Luis Pérez,Querétaro,Querétaro,VIP,Publicidad,1.0,1.0,274.0,5,7,74,13,2742.35,0,Leales Premium
CLI-01442,Roberto Gómez,Querétaro,Querétaro,Frecuente,Publicidad,0.0,0.0,0.0,4,8,48,7,2208.85,1,Ocasionales Sensibles a Promoción
CLI-01443,Verónica Martínez,Guadalajara,Guadalajara,VIP,Google,1.0,0.0,613.0,4,10,4,18,6138.54,0,Leales Premium
CLI-01444,Alejandro Reyes,Mérida,Mérida,Ocasional,Publicidad,0.0,1.0,0.0,4,10,72,1,223.57,1,Ocasionales Sensibles a Promoción
CLI-01445,Patricia Morales,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,0.0,0.0,5,7,10,8,1590.08,1,Ocasionales Sensibles a Promoción
CLI-01446,Patricia Rivera,Tijuana,Tijuana,VIP,Ubicación,1.0,1.0,680.0,5,7,23,24,6806.16,0,Leales Premium
CLI-01447,Laura Torres,Monterrey,Monterrey,Frecuente,Recomendación,1.0,1.0,314.0,3,5,18,11,3144.24,0,Leales Premium
CLI-01448,Patricia Ramírez,Ciudad de México Centro,Ciudad de México,VIP,Recomendación,1.0,0.0,761.0,4,9,72,17,7616.17,0,Leales Premium
CLI-01449,María Gómez,Guadalajara,Guadalajara,Regular,Recomendación,0.0,1.0,0.0,5,10,68,4,1073.92,1,Ocasionales Sensibles a Promoción
CLI-01450,Carlos Torres,Tijuana,Tijuana,VIP,Redes Sociales,1.0,0.0,408.0,2,1,6,15,4087.5,0,Leales Premium
CLI-01451,Roberto Ramírez,Tijuana,Tijuana,Frecuente,Publicidad,0.0,1.0,0.0,5,9,61,6,1076.82,1,Ocasionales Sensibles a Promoción
CLI-01452,Ana Cruz,Puebla,Puebla,Regular,Redes Sociales,0.0,1.0,0.0,3,5,39,3,659.97,2,Ocasionales Sensibles a Promoción
CLI-01453,María Flores,Mérida,Mérida,VIP,Ubicación,1.0,0.0,438.0,5,9,46,18,4383.18,0,Leales Premium
CLI-01454,Mónica Ortiz,Cancún,Cancún,Frecuente,Publicidad,0.0,1.0,0.0,5,10,57,9,3755.97,1,Ocasionales Sensibles a Promoción
CLI-01455,Laura Rodríguez,León,León,Frecuente,Recomendación,1.0,0.0,141.0,5,7,31,9,1419.93,1,Ocasionales Sensibles a Promoción
CLI-01456,José Martínez,Querétaro,Querétaro,Frecuente,Recomendación,0.0,1.0,0.0,5,8,26,9,1967.76,1,Ocasionales Sensibles a Promoción
CLI-01457,Mónica Cruz,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,1.0,0.0,5,7,89,9,2365.29,1,Ocasionales Sensibles a Promoción
CLI-01458,Laura Torres,Cancún,Cancún,Regular,Recomendación,0.0,1.0,0.0,5,10,60,3,931.5,1,Ocasionales Sensibles a Promoción
CLI-01459,Ana Díaz,Monterrey,Monterrey,Frecuente,Publicidad,1.0,1.0,244.0,5,7,64,10,2444.5,0,Leales Premium
CLI-01460,María Flores,Ciudad de México Centro,Ciudad de México,Frecuente,Publicidad,1.0,0.0,305.0,5,9,39,10,3055.6,0,Leales Premium
